TicketId,Type,SubType,Status,Date,Preprocessed_EmailBody,Preprocessed_Subject,Masked_CustomerID,Masked_AgreementID
199340,REQUEST,FORECLOSURE,Close,2018-02-13 00:00:00,"to m/s edelweiss housing finance limited, coimbatore. ref no : loan number lcmblap999999999 you for your letter dated 99.99.9999 regarding foreclosure of our loan account. we had availed a loan of rs.999 lakhs during may,9999 and paid around rs.99 lakhs towards emis and pre-emi intt. now, there is a letter demanding more than rs.999 lakhs to foreclose the loan a/c ! it is simply `shocking` ! on going through your letter , we have noticed the following glaring discrepancies : you have informed that there is an outstanding balance of re.9,99,99,999 and pending emis rs.9,99,999. so, only on these two heads, the total outstanding, as per your books is rs.9,99,99,999 i,e, more than the loan amount after paying 99 emis. ! the charges under other heads are also on higher side. we request you to kindly rework your demand amount for foreclosure of our loan account and inform us to enable us to close the account at the earliest. 
 on mon, mar 9, 9999 at 99:99 am < EmailID > wrote: 
 
 
 
 
 :-:*:-: note: if you reply, all text following this line will be ignored.",re: [ticketid:rf999999]foreclosure,12010878,0
199343,REQUEST,UPDATECONTACTDET,Close,2018-02-13 00:50:00,,fwd:,12005325,0
199374,REQUEST,FORECLOSURE,Close,2018-02-13 12:45:00,"dr. satish v sawant 
founder & ceo 
 
 
 
 
 
 accutest research laboratories (i) pvt.
ltd. 
 a-99, khairne
midc, ttc industrial area, 
khairne, navi mumbai-999 999. 
 ph: +99-99-9999 9999/99/99. ext: 999 
 
 www.accutestglobal.com 
 
 
 disclaimer: this e-mail,
including attachments, is confidential, is intended solely for the addressee
and is also legally privileged. if you have received it in error, you are
on notice of its status. please notify us immediately by reply e-mail and
then delete this message from your system. please do not, copy, retransmit,
print or use it for any purposes or disclose its contents to any other
person as to do so could be a breach of confidence and would be strictly
illegal. this e-mail may be susceptible to data corruption or interception
and we do not accept liability for any such corruption or interception
or consequences. the registered address of accutest research laboratories
pvt. ltd is a-99, khairne midc, ttc industrial area,, khairne, navi mumbai,
999 999. ph: 999- 9999 9999/99/99, fax: 999- 9999 9999 
 
 
 
 
 
 
 
 re:[ticketid:rf999999]foreclosure
, soa , updatedet , listofdocs 
 
 
 
 9 star. 
 
 
 
 :-:*:-: note: if you reply, all text following this line will be ignored.","re:[ticketid:rf999999]foreclosure , soa , updatedet , listofdocs",12018570,0
199400,REQUEST,Others,Close,2018-02-13 16:15:00,respected sir and madam my home loan is going in yours company my home loan account no is loannumber since last april 9999 i had done all formalities forpradhan mantri awas yojana subsidy scheme for housing almost 99 months going to complete for my subsidy processor still i have not received subsidy so please kindly update me what issue is coming or how much more time will take to come subsidy.,pradhan mantri awas yojana subsidy issue loannumber home loan,12010621,0
199403,REQUEST,FORECLOSURE,Close,2018-02-13 16:55:00,kindly provide my loan statement up to till date. and one more request you that fore closer letter up to 99th feb 9999.,re: loan number loannumber,12016363,0
199415,QUERY,CHANGEOFROI,Close,2018-02-14 00:00:00,":-:*:-: note: if you reply, all text following this line will be ignored.","re:[ticketid:rf999999]changeofroi , listofdocs , copyoforigdocs",12004538,0
199419,REQUEST,Others,Close,2018-02-14 00:00:00,"home loan cancellation letter submitted at branch requested on 99/99/9999 
 date: 99/99/9999 
 
 
 to, 
 the edelweiss housing finance limited, 
 hyderabad . 
 
 
 sub : regrading home loan cancellation
 loannumber . 
 
 i am u.bhanu chander applied for home loan bearing number:
 loannumber . 
 
 i would like to cancel home loan
 loannumber due to terms and condition mentioned in sanction letter saying that to close personal loan, auto loan and (property documents) few other conditions etc. if close personal loan funds will not sufficient to purchase flat (99 % of amount
 i need to pay to owner/ landlord) hence cancelled /postponed loan. 
 if i require loan i will contact you in future. 
 so, i kindly request to you to
 refund dd amount rs 99,999, cheque amount 9999, rs 9999 cash paid for documentation fess, processing fees and other service charges. 
 
appreciate your swift response.",home loan cancellation letter submitted at branch requested on 99/99/9999 (re: welcome kit for loan a/c no- loannumber ),12022754,0
199422,REQUEST,COPYOFORIGDOCS,Close,2018-02-14 00:00:00,"dear sir/madam.... this is my loan account no.. loannumber . i need my property documents copy and list of documents, loan soa. kindly send it me those documents.","fwd: need of lod,",12015688,0
199436,REQUEST,REPAYMENT SCHEDULE,Close,2018-02-14 00:04:00,"once again you are sending me the repayment wrong repayment schedule. you have not taken into account the oart prepayment made of 99 lacs on 9 th feb. pls send me the correct repayment schedule. on 99-feb-9999, at 9:99 am, < EmailID > < EmailID > wrote: 
 *","re: repaysch : loan number loannumber repayment schedule:[ticketid:rf999999] repayment schedule , prepaychng",12002247,0
199550,QUERY,CHANGEOFROI,Close,2018-02-14 11:30:00,"hi team, a lot for the reply, i can not come to hyderabad as i am in chennai. could you please share the account details, so i can pay online. and i want reduction on tenure reduction.",re: loan account no. - loannumber,12015452,0
199658,REQUEST,SOA,Close,2018-02-14 13:15:00,"dear sir, i request you to send me outstanding amount against my loan account no. loannumber as on today.",outstanding loan amount of account no. loannumber of inderraj kapoor,12002010,0
199707,QUERY,CHANGEOFROI,Close,2018-02-14 14:25:00,"sir/madam, ref:loan a/c no. loannumber we request you to consider our loan interest there is a downward revision with other banks and financial institutions. presently we are paying @99.9% p.a. where as other banks are offering anywhere between 9.9% to 9% p.a. since we are paying promptly and the offers are tempting. kindly give us a reasonable offer which will help us to continue in your organisation. as per the agreement the interest rate is not fixed rate but float rate. hence the downward revision must be considered at the earliest. &",,12011973,0
199722,REQUEST,FINAL IT CERTIFICATE,Close,2018-02-14 14:40:00,hello sir/mam we close our loan approx 9 months ago. so please provide my noc of loan account no:- loannumber please provide it,noc request,12014442,0
199878,REQUEST,NO LIEN LETTER REQUIRED,Close,2018-02-15 00:00:00,"hi, 
 
 please issue and forward no due certificate for home loan account no. - loannumber . 
 
 &",no due certificate for loan account no. - loannumber,12010954,0
199992,REQUEST,PROVISIONAL IT CERTIFICATE,Close,2018-02-15 00:00:00,"dear sir/madam 
 please send the provisional income tax certificate pertaining to my loan loannumber for the financial year 9999-99 immediately tomorrow i should submit for it --",it certificate for year 9999-9999,12005990,0
200155,REQUEST,FORECLOSURE,Close,2018-02-15 11:45:00,"dear madam,,, as per our telephonic talks ,,, please send email of fc letter on my this email id... EmailID as already registered. ref. 

 loan no. loannumber 
 yogesh narendra parsiya +99 9999999999",request for fc letter on my email id,12012213,0
200173,REQUEST,PROVISIONAL IT CERTIFICATE NONHL,Close,2018-02-15 12:00:00,"sir, my home loan a/c no. loannumber harshad.c,vyas ,i have no received certificate of loan recovery from 9/9/999 to 99/9/9999 .please send as early as possible .it is necessary for incometax. harshadkumar chandulal vyas",subject:-provisional tax certificate of loan recovery from 9/9/999 to 99/9/9999,12005155,0
200194,REQUEST,FORECLOSURE,Close,2018-02-15 12:25:00,"hi, 
 
 i am having home loan with edelwiess, wish to transfer to other bank. 
 
 help me out with the fc letter and lod.",fc and lod - employee no.999,12005688,0
200218,REQUEST,FORECLOSURE,Close,2018-02-15 13:00:00,i have already submitted file to another bank i don't want to waste my time till time being plz send me list of documents and foreclosures amt details.,re:re:[ticketid:rf999999] ticket created- 999999 - foreclosure of loan a/c.- bhaskar patil,12007490,11234445
200255,REQUEST,FORECLOSURE,Close,2018-02-15 14:00:00,dear customer service . i want to close my loans with loan reference number loannumber and loannumber in this regard i want the foreclosure letter with total outstanding details to issue full payment . please issue the letter asap . and,foreclosure letter of loan number loannumber and lche9l9999999999 urgent pls,12004969,0
200306,QUERY,TDSREIMBRELATED,Close,2018-02-15 14:50:00,"dear tds refund team, 
 
 for your mail, please note that our accounts details has changed as under, we had also requested the same in our request letter for tds ( please refer the attached) 
 
 
 
 
 
 
 
 
 
 
 
 
 we request you to do the needful & credit the above amount in our under mentioned current account: 
 
 
 
 
 account name: 
 
 professional industrial engineering company 
 
 
 bank name: 
 
 corporation bank 
 
 
 branch 
 
 ghatkopar (east) 
 
 
 account no.: 
 
 999999999999999 
 
 
 ifsc code: 
 
 corp9999999 
 
 
 account type: 
 
 ccsdl 
 
 please confirm. 
 
 an early action will be highly appreciated.",fw: fwd: fw: tds refund - loan no. loannumber - accounts details has changed.,12003988,11228322
200355,REQUEST,FORECLOSURE,Close,2018-02-15 15:50:00,"customer name:-shivshankar chaurasiya 
 loan number:- loannumber 
 ticket created:-999999 i have send you mou agreement picture. please do the process asap.",to force close my loan,12012556,11246545
200376,QUERY,TDSREIMBRELATED,Close,2018-02-15 16:10:00,"dear, the gst invoice for the processing fees is required for the subjected loan account. please find attached herewith the gst registration. request you to kindly send the invoice having the gst details at the earliest.",invoice for processing fees/ loannumber,12022698,0
200397,QUERY,CHANGEOFROI,Close,2018-02-15 16:30:00,"reduction of interest rates for loan account no loannumber dear sir/madam this has reference to our above loan with your bank. as you are aware we are one of your prime customers paying all the emis on regular basis from last many years without any history of bounce cheques. nowadays we are being offered lower finance rates than the existing one from various financial institutes, but considering your service aspect we do not wish to divert to any other institute. we therefore request you to kindly reduce the existing rate of interest to 9.99% p.a. giving effect to the emi amount and the tenure will remain same only . we hope you will consider the above and do the needful at the earliest",fw: reduction of interest rates for loan account no loannumber,12011270,11244436
